Restaurant_ID,Restaurant_Name,Cuisine,City,Area,Opening_Year,Average_Rating,Price_Range,Pure_Veg,Online_Since,Partner_Type,Commission_Tier,Popularity
1929,Restaurant_1929,Mughlai,Lucknow,Area_20,2012,4.7,Low,False,2020-06-28,Gold,Tier 1,1.6720760502665923
1930,Restaurant_1930,Fast Food,Chennai,Area_12,2016,4.7,Medium,True,2020-01-03,Bolt Partner,Tier 1,1.0340944221277792
1931,Restaurant_1931,Japanese,Ahmedabad,Area_8,2019,3.1,Low,False,2020-08-01,Gold,Tier 1,1.5430037188860652
1932,Restaurant_1932,North Indian,Ahmedabad,Area_8,2016,4.1,Medium,False,2020-12-31,Bolt Partner,Tier 1,1.5101064730602927
1933,Restaurant_1933,Healthy Food,Hyderabad,Area_13,2021,4.0,Medium,False,2021-05-03,Toing Partner,Tier 3,1.5086888261361262
1934,Restaurant_1934,American,Hyderabad,Area_19,2015,4.7,Low,True,2022-06-25,Bolt Partner,Tier 1,1.5880773430870991
1935,Restaurant_1935,Healthy Food,Delhi,Area_10,2014,4.7,Medium,True,2020-03-15,Toing Partner,Tier 3,1.758090943074958
1936,Restaurant_1936,Healthy Food,Noida,Area_13,2015,3.4,Medium,False,2020-01-27,Toing Partner,Tier 3,2.2644901971000504
1937,Restaurant_1937,Bakery,Delhi,Area_16,2017,4.0,High,True,2020-02-23,Toing Partner,Tier 3,1.1702677784151552
1938,Restaurant_1938,Bakery,Jaipur,Area_14,2020,3.9,Medium,True,2022-06-12,Regular,Tier 2,2.390794755636894
1939,Restaurant_1939,Mughlai,Hyderabad,Area_18,2022,4.5,Medium,False,2020-04-01,Gold,Tier 1,1.4117531602891995
1940,Restaurant_1940,South Indian,Jaipur,Area_15,2013,4.4,Medium,False,2022-06-20,Toing Partner,Tier 3,1.0409092330242173
1941,Restaurant_1941,Thai,Bangalore,Area_8,2015,4.8,Low,False,2022-09-09,Bolt Partner,Tier 1,1.0306271629809374
1942,Restaurant_1942,Fast Food,Jaipur,Area_15,2010,4.2,High,False,2020-06-04,Bolt Partner,Tier 1,1.2255770008218292
1943,Restaurant_1943,American,Pune,Area_11,2020,3.2,Low,True,2020-09-11,Bolt Partner,Tier 1,2.1561389406779154
1944,Restaurant_1944,Japanese,Hyderabad,Area_17,2013,4.8,High,True,2022-03-05,Gold,Tier 1,1.849572797234808
1945,Restaurant_1945,Mughlai,Lucknow,Area_3,2019,3.0,Low,False,2021-04-13,Regular,Tier 2,2.175018125864657
1946,Restaurant_1946,Street Food,Lucknow,Area_15,2016,3.5,Medium,False,2022-05-29,Bolt Partner,Tier 1,1.4392870928776416
1947,Restaurant_1947,Fast Food,Lucknow,Area_1,2020,4.7,Medium,False,2020-12-07,Toing Partner,Tier 3,1.3365437033986343
1948,Restaurant_1948,Continental,Noida,Area_7,2022,4.0,Low,True,2020-02-17,Toing Partner,Tier 3,1.0830305671258014
1949,Restaurant_1949,Street Food,Noida,Area_12,2019,3.8,Medium,False,2020-04-10,Gold,Tier 1,1.2200500807115138
1950,Restaurant_1950,Fast Food,Hyderabad,Area_10,2014,4.6,High,False,2020-03-22,Regular,Tier 2,1.3292271838951286
1951,Restaurant_1951,Japanese,Noida,Area_11,2013,3.2,Medium,False,2022-03-14,Regular,Tier 2,1.0474796399268838
1952,Restaurant_1952,Street Food,Ahmedabad,Area_14,2018,3.5,Low,False,2020-09-07,Regular,Tier 2,1.1327214623376252
1953,Restaurant_1953,Street Food,Gurgaon,Area_10,2020,4.4,Low,False,2020-05-09,Regular,Tier 2,1.5776428882118632
1954,Restaurant_1954,Thai,Ahmedabad,Area_5,2015,4.9,Low,False,2020-12-25,Toing Partner,Tier 3,1.9450067615794904
1955,Restaurant_1955,Mughlai,Chennai,Area_2,2019,3.6,Medium,False,2021-01-01,Regular,Tier 2,24.599753936747998
1956,Restaurant_1956,Thai,Bangalore,Area_15,2020,4.8,High,False,2020-02-02,Gold,Tier 1,3.8666086390994856
1957,Restaurant_1957,North Indian,Chennai,Area_5,2010,3.3,Medium,False,2021-12-03,Bolt Partner,Tier 1,1.6726365516203796
1958,Restaurant_1958,Thai,Bangalore,Area_20,2017,3.2,Low,True,2022-06-04,Bolt Partner,Tier 1,1.3144793490865698
1959,Restaurant_1959,Japanese,Ahmedabad,Area_6,2011,3.8,Medium,True,2021-05-12,Bolt Partner,Tier 1,1.6578878254660154
1960,Restaurant_1960,Desserts,Chennai,Area_14,2011,4.1,High,True,2022-06-07,Regular,Tier 2,2.159931087758326
1961,Restaurant_1961,South Indian,Kolkata,Area_15,2018,4.3,Low,False,2022-02-01,Gold,Tier 1,1.0649972662354432
1962,Restaurant_1962,Street Food,Mumbai,Area_5,2011,3.6,High,True,2022-02-23,Bolt Partner,Tier 1,1.3017841876895335
1963,Restaurant_1963,American,Gurgaon,Area_11,2020,3.6,Low,True,2020-06-19,Gold,Tier 1,2.498456786609764
1964,Restaurant_1964,Street Food,Bangalore,Area_2,2023,4.7,High,False,2022-01-27,Bolt Partner,Tier 1,1.2739452548386891
1965,Restaurant_1965,Thai,Gurgaon,Area_3,2011,4.3,Medium,False,2021-10-17,Toing Partner,Tier 3,1.5283165692358316
1966,Restaurant_1966,American,Lucknow,Area_14,2010,3.5,Medium,False,2022-01-23,Bolt Partner,Tier 1,1.5575064941443544
1967,Restaurant_1967,Mughlai,Pune,Area_9,2021,3.2,High,False,2020-11-22,Toing Partner,Tier 3,1.1073418005370883
1968,Restaurant_1968,Desserts,Delhi,Area_3,2019,3.7,Low,False,2021-03-19,Bolt Partner,Tier 1,1.2521887840264512
1969,Restaurant_1969,North Indian,Lucknow,Area_2,2019,4.3,Low,True,2020-08-17,Gold,Tier 1,1.2258283285344729
1970,Restaurant_1970,Mexican,Ahmedabad,Area_11,2011,3.3,Low,False,2020-10-06,Regular,Tier 2,1.0133614545922711
1971,Restaurant_1971,Mexican,Pune,Area_3,2018,4.4,High,False,2021-02-03,Gold,Tier 1,1.0123198676076126
1972,Restaurant_1972,Italian,Pune,Area_14,2011,3.8,High,False,2022-07-23,Regular,Tier 2,2.437553338396608
1973,Restaurant_1973,Thai,Chennai,Area_19,2015,4.7,Medium,False,2021-12-08,Bolt Partner,Tier 1,1.172880985884808
1974,Restaurant_1974,Continental,Hyderabad,Area_8,2014,4.3,Medium,False,2021-08-13,Toing Partner,Tier 3,1.4404957092132613
1975,Restaurant_1975,South Indian,Noida,Area_7,2013,4.2,Low,True,2021-09-13,Bolt Partner,Tier 1,1.1941420706546468
1976,Restaurant_1976,South Indian,Chennai,Area_1,2021,4.7,Low,False,2020-09-28,Gold,Tier 1,4.105789365478102
1977,Restaurant_1977,Street Food,Gurgaon,Area_16,2021,3.4,Medium,False,2020-09-21,Gold,Tier 1,1.1619244151376102
1978,Restaurant_1978,Healthy Food,Lucknow,Area_1,2021,3.1,High,False,2021-12-31,Toing Partner,Tier 3,1.3241337978795604
1979,Restaurant_1979,Japanese,Kolkata,Area_16,2022,3.7,Low,False,2021-02-07,Gold,Tier 1,2.803092344604641
1980,Restaurant_1980,Chinese,Lucknow,Area_19,2013,4.3,Low,False,2021-04-05,Toing Partner,Tier 3,2.5152442986919055
1981,Restaurant_1981,American,Kolkata,Area_8,2014,4.4,Low,True,2021-08-03,Gold,Tier 1,1.108446800228099
1982,Restaurant_1982,Mexican,Kolkata,Area_15,2017,4.4,Low,False,2020-04-05,Bolt Partner,Tier 1,2.250992631813313
1983,Restaurant_1983,Thai,Delhi,Area_17,2022,4.1,Medium,False,2021-10-06,Bolt Partner,Tier 1,1.3585488027570072
1984,Restaurant_1984,Mughlai,Ahmedabad,Area_13,2013,4.0,High,True,2022-01-27,Regular,Tier 2,1.3907262584362985
1985,Restaurant_1985,Mughlai,Mumbai,Area_13,2021,4.1,Low,False,2020-12-24,Bolt Partner,Tier 1,1.0742631970016616
1986,Restaurant_1986,Japanese,Hyderabad,Area_12,2019,3.2,High,False,2021-10-08,Gold,Tier 1,1.0429130643771103
1987,Restaurant_1987,North Indian,Ahmedabad,Area_9,2015,4.0,High,False,2021-09-06,Gold,Tier 1,1.917198585916709
1988,Restaurant_1988,Japanese,Gurgaon,Area_1,2021,4.3,Low,False,2020-03-07,Bolt Partner,Tier 1,1.4092352865469377
1989,Restaurant_1989,American,Ahmedabad,Area_1,2021,4.4,High,False,2021-08-08,Toing Partner,Tier 3,1.3325644612635714
1990,Restaurant_1990,Healthy Food,Gurgaon,Area_1,2018,3.0,Medium,False,2021-08-22,Gold,Tier 1,1.9227506685450844
1991,Restaurant_1991,Japanese,Gurgaon,Area_2,2011,4.0,Medium,True,2021-03-19,Toing Partner,Tier 3,2.065097311433777
1992,Restaurant_1992,Mexican,Chennai,Area_3,2015,3.5,Medium,False,2022-08-03,Toing Partner,Tier 3,1.0903810424486058
1993,Restaurant_1993,Bakery,Chennai,Area_3,2021,3.2,High,False,2022-07-27,Regular,Tier 2,1.6017439532793134
1994,Restaurant_1994,South Indian,Noida,Area_15,2010,4.9,Medium,False,2022-01-23,Bolt Partner,Tier 1,1.0754267932477992
1995,Restaurant_1995,Desserts,Lucknow,Area_15,2019,3.4,Medium,True,2020-11-17,Toing Partner,Tier 3,2.0055231389621646
1996,Restaurant_1996,Chinese,Noida,Area_15,2011,3.5,Low,False,2022-07-12,Gold,Tier 1,1.7073578357891488
1997,Restaurant_1997,Mughlai,Chennai,Area_17,2013,4.7,High,False,2021-02-07,Toing Partner,Tier 3,4.8009623767813725
1998,Restaurant_1998,Thai,Chennai,Area_18,2016,3.7,High,False,2021-04-20,Regular,Tier 2,1.0363712755858758
1999,Restaurant_1999,Italian,Bangalore,Area_20,2016,3.5,High,False,2020-08-13,Bolt Partner,Tier 1,1.029809170185863
2000,Restaurant_2000,Mughlai,Chennai,Area_17,2023,3.7,Medium,True,2021-07-26,Bolt Partner,Tier 1,1.1803053153095358
2001,Restaurant_2001,Japanese,Bangalore,Area_18,2010,4.0,Low,False,2020-10-08,Bolt Partner,Tier 1,1.1638184492132961
2002,Restaurant_2002,Bakery,Ahmedabad,Area_6,2017,4.8,Medium,True,2021-12-25,Bolt Partner,Tier 1,1.152381819788385
2003,Restaurant_2003,Street Food,Pune,Area_4,2015,4.3,Low,False,2022-06-01,Toing Partner,Tier 3,3.266066112869717
2004,Restaurant_2004,Fast Food,Lucknow,Area_10,2015,4.4,High,False,2020-07-10,Toing Partner,Tier 3,1.1543513613091432
2005,Restaurant_2005,Mughlai,Chennai,Area_3,2022,4.0,High,True,2022-05-05,Toing Partner,Tier 3,1.1719776111137599
2006,Restaurant_2006,American,Noida,Area_18,2020,3.8,High,False,2022-02-26,Toing Partner,Tier 3,2.038687313163758
2007,Restaurant_2007,Fast Food,Lucknow,Area_16,2020,3.8,Low,False,2020-10-03,Gold,Tier 1,1.3480809322278104
2008,Restaurant_2008,Street Food,Lucknow,Area_6,2014,3.6,High,True,2021-03-04,Bolt Partner,Tier 1,2.116244803901615
2009,Restaurant_2009,Fast Food,Delhi,Area_10,2023,4.8,Medium,False,2020-01-03,Bolt Partner,Tier 1,1.0343779374198878
2010,Restaurant_2010,North Indian,Noida,Area_6,2013,4.5,High,True,2020-08-19,Toing Partner,Tier 3,1.3969576237332588
2011,Restaurant_2011,Healthy Food,Delhi,Area_10,2011,3.7,Medium,False,2021-09-10,Gold,Tier 1,1.0172427313366021
2012,Restaurant_2012,Italian,Bangalore,Area_19,2015,4.1,Low,False,2021-10-04,Regular,Tier 2,1.032879957518669
2013,Restaurant_2013,South Indian,Kolkata,Area_1,2017,4.0,High,False,2020-02-11,Regular,Tier 2,3.2692564020748014
2014,Restaurant_2014,South Indian,Kolkata,Area_7,2015,4.0,High,True,2020-06-08,Regular,Tier 2,1.0778549401060464
2015,Restaurant_2015,Continental,Chennai,Area_7,2014,4.0,High,True,2020-06-13,Gold,Tier 1,1.4624207937404832
2016,Restaurant_2016,Fast Food,Bangalore,Area_6,2016,3.5,High,True,2021-11-06,Toing Partner,Tier 3,1.3030995697041465
2017,Restaurant_2017,Street Food,Mumbai,Area_10,2012,3.4,High,False,2020-08-27,Toing Partner,Tier 3,1.2378203217163108
2018,Restaurant_2018,Street Food,Bangalore,Area_4,2013,4.0,High,True,2020-02-14,Gold,Tier 1,3.159645913101372
2019,Restaurant_2019,Japanese,Ahmedabad,Area_20,2022,3.5,High,False,2021-04-23,Toing Partner,Tier 3,1.0110936074034342
2020,Restaurant_2020,Mughlai,Noida,Area_18,2021,4.1,High,False,2021-06-18,Toing Partner,Tier 3,1.7246242323183347
2021,Restaurant_2021,Japanese,Delhi,Area_10,2022,3.4,Low,True,2022-03-02,Bolt Partner,Tier 1,5.226686337159312
2022,Restaurant_2022,Continental,Chennai,Area_16,2013,3.9,High,False,2022-04-29,Toing Partner,Tier 3,1.5078449260904239
2023,Restaurant_2023,Continental,Mumbai,Area_1,2020,3.0,High,False,2020-04-20,Regular,Tier 2,3.9784934857053433
2024,Restaurant_2024,Chinese,Ahmedabad,Area_13,2013,4.5,High,False,2020-01-11,Regular,Tier 2,1.0271997588076671
2025,Restaurant_2025,Continental,Lucknow,Area_6,2012,4.0,Medium,False,2021-02-09,Regular,Tier 2,1.3117005513203297
2026,Restaurant_2026,Thai,Kolkata,Area_4,2019,4.3,Medium,False,2021-12-23,Gold,Tier 1,1.1626003452808942
2027,Restaurant_2027,Italian,Ahmedabad,Area_7,2016,3.0,Low,True,2022-05-30,Regular,Tier 2,1.927433415819136
2028,Restaurant_2028,Mughlai,Jaipur,Area_9,2016,3.0,High,False,2020-06-01,Regular,Tier 2,7.312155420178615
2029,Restaurant_2029,American,Noida,Area_18,2023,3.2,Low,False,2021-05-27,Gold,Tier 1,1.159760448399627
2030,Restaurant_2030,American,Ahmedabad,Area_7,2013,4.8,Low,True,2021-05-14,Toing Partner,Tier 3,1.7004801118333612
2031,Restaurant_2031,Street Food,Kolkata,Area_4,2016,3.0,Low,False,2022-06-19,Bolt Partner,Tier 1,1.116707035341074
2032,Restaurant_2032,Thai,Noida,Area_4,2012,4.7,Medium,False,2022-03-18,Bolt Partner,Tier 1,1.5167719676038087
2033,Restaurant_2033,American,Lucknow,Area_13,2017,4.0,High,True,2020-05-11,Bolt Partner,Tier 1,1.3658098973619808
2034,Restaurant_2034,Continental,Chennai,Area_13,2017,3.1,Medium,False,2021-04-13,Toing Partner,Tier 3,5.976711889316724
2035,Restaurant_2035,Continental,Jaipur,Area_6,2020,3.4,High,True,2021-08-13,Regular,Tier 2,1.5982666751952872
2036,Restaurant_2036,North Indian,Chennai,Area_17,2016,4.0,Medium,True,2021-07-23,Regular,Tier 2,1.239876636998663
2037,Restaurant_2037,South Indian,Lucknow,Area_7,2022,3.8,Medium,False,2020-03-06,Toing Partner,Tier 3,1.062445388873105
2038,Restaurant_2038,Japanese,Pune,Area_13,2021,4.0,Medium,False,2021-09-17,Gold,Tier 1,1.0854486804280192
2039,Restaurant_2039,American,Delhi,Area_14,2020,3.6,High,True,2020-09-28,Toing Partner,Tier 3,1.13615600313112
2040,Restaurant_2040,Healthy Food,Bangalore,Area_7,2011,4.7,High,False,2020-04-26,Toing Partner,Tier 3,1.1554453947271874
2041,Restaurant_2041,South Indian,Pune,Area_11,2015,3.4,Medium,False,2021-10-07,Regular,Tier 2,2.587307467510826
2042,Restaurant_2042,Street Food,Pune,Area_16,2018,4.8,Medium,False,2020-02-20,Gold,Tier 1,1.509655897728028
2043,Restaurant_2043,Continental,Mumbai,Area_1,2022,3.1,Low,True,2022-09-07,Bolt Partner,Tier 1,1.4485011358641051
2044,Restaurant_2044,Continental,Jaipur,Area_6,2018,3.0,Low,True,2021-09-21,Bolt Partner,Tier 1,1.0628492281943767
2045,Restaurant_2045,Mughlai,Gurgaon,Area_19,2018,3.1,Low,True,2022-08-09,Bolt Partner,Tier 1,2.6739467970149775
2046,Restaurant_2046,Chinese,Bangalore,Area_17,2020,5.0,High,False,2020-01-22,Bolt Partner,Tier 1,1.8993919448710233
2047,Restaurant_2047,South Indian,Jaipur,Area_15,2023,4.0,Low,True,2020-07-01,Gold,Tier 1,1.035654243522806
2048,Restaurant_2048,Chinese,Jaipur,Area_8,2023,3.3,Medium,True,2020-05-04,Regular,Tier 2,1.8500607017361816
2049,Restaurant_2049,Healthy Food,Kolkata,Area_18,2013,3.2,High,True,2022-02-22,Bolt Partner,Tier 1,1.4801229376540348
2050,Restaurant_2050,North Indian,Hyderabad,Area_12,2020,3.3,Low,False,2021-02-27,Bolt Partner,Tier 1,1.0435510546948237
2051,Restaurant_2051,American,Jaipur,Area_5,2011,4.8,Low,False,2022-03-10,Regular,Tier 2,1.3586914402919772
2052,Restaurant_2052,Mughlai,Lucknow,Area_12,2021,4.7,Low,True,2021-04-17,Toing Partner,Tier 3,1.393055323271408
2053,Restaurant_2053,Mexican,Kolkata,Area_6,2020,4.7,Low,False,2020-09-09,Bolt Partner,Tier 1,1.094859220019525
2054,Restaurant_2054,Bakery,Ahmedabad,Area_10,2021,3.9,High,False,2022-03-20,Gold,Tier 1,4.291337533423962
2055,Restaurant_2055,Healthy Food,Pune,Area_2,2017,4.1,High,False,2020-06-20,Bolt Partner,Tier 1,2.581776955025424
2056,Restaurant_2056,Mexican,Mumbai,Area_9,2016,4.1,High,True,2021-12-13,Bolt Partner,Tier 1,1.7382036504130993
2057,Restaurant_2057,South Indian,Kolkata,Area_15,2013,3.6,Low,False,2020-08-31,Gold,Tier 1,1.3637293552577707
2058,Restaurant_2058,North Indian,Noida,Area_19,2023,3.8,High,True,2022-07-31,Regular,Tier 2,1.303841407220472
2059,Restaurant_2059,Healthy Food,Lucknow,Area_3,2020,3.1,High,False,2020-01-28,Toing Partner,Tier 3,1.692664081192504
2060,Restaurant_2060,Mughlai,Gurgaon,Area_16,2012,4.9,Low,False,2022-08-05,Regular,Tier 2,1.4832027013879068
2061,Restaurant_2061,Thai,Noida,Area_19,2016,4.7,Low,True,2021-04-25,Regular,Tier 2,1.032670602876273
2062,Restaurant_2062,Mexican,Delhi,Area_11,2016,3.3,Medium,True,2020-07-31,Toing Partner,Tier 3,1.4322336390154033
2063,Restaurant_2063,Desserts,Kolkata,Area_11,2019,4.1,Low,True,2020-11-14,Gold,Tier 1,2.2727485049042584
2064,Restaurant_2064,South Indian,Kolkata,Area_4,2017,3.4,Medium,False,2021-09-01,Bolt Partner,Tier 1,1.3598708711633194
2065,Restaurant_2065,Bakery,Bangalore,Area_14,2013,3.7,Medium,True,2022-07-21,Regular,Tier 2,1.0270365164637965
2066,Restaurant_2066,Street Food,Jaipur,Area_16,2021,4.6,Low,False,2021-03-05,Gold,Tier 1,2.1630949717031682
2067,Restaurant_2067,North Indian,Bangalore,Area_17,2013,4.5,Medium,True,2020-07-25,Regular,Tier 2,1.1189881806396347
2068,Restaurant_2068,Thai,Delhi,Area_5,2017,4.9,Medium,False,2022-07-01,Bolt Partner,Tier 1,1.1613946243777389
2069,Restaurant_2069,Street Food,Pune,Area_4,2023,4.9,Medium,False,2020-06-16,Regular,Tier 2,1.0941589344172888
2070,Restaurant_2070,Italian,Bangalore,Area_19,2018,4.0,High,True,2020-03-22,Gold,Tier 1,1.221890568062636
2071,Restaurant_2071,South Indian,Gurgaon,Area_13,2018,3.2,Medium,False,2022-08-17,Toing Partner,Tier 3,2.0275656249534597
2072,Restaurant_2072,Japanese,Mumbai,Area_13,2019,3.9,Medium,True,2020-06-07,Regular,Tier 2,1.4424531878291396
2073,Restaurant_2073,Chinese,Kolkata,Area_7,2016,3.9,High,False,2021-01-20,Gold,Tier 1,1.1214605714620016
2074,Restaurant_2074,Bakery,Gurgaon,Area_17,2013,3.4,High,False,2020-04-16,Toing Partner,Tier 3,2.860999961561809
2075,Restaurant_2075,North Indian,Bangalore,Area_9,2014,4.0,High,True,2022-06-03,Regular,Tier 2,2.8817349487770123
2076,Restaurant_2076,Japanese,Chennai,Area_7,2021,3.2,Low,False,2022-07-25,Regular,Tier 2,2.779691888404808
2077,Restaurant_2077,Italian,Bangalore,Area_18,2011,4.0,High,False,2022-07-29,Bolt Partner,Tier 1,1.146171299589226
2078,Restaurant_2078,Mughlai,Jaipur,Area_14,2014,4.6,Low,False,2022-07-09,Regular,Tier 2,1.3499215075658046
2079,Restaurant_2079,South Indian,Chennai,Area_19,2022,3.7,Medium,False,2021-12-21,Toing Partner,Tier 3,8.162152022594615
2080,Restaurant_2080,South Indian,Bangalore,Area_18,2014,5.0,Low,False,2022-01-04,Gold,Tier 1,2.0943268437137155
2081,Restaurant_2081,Mexican,Chennai,Area_20,2019,4.9,Low,False,2021-04-02,Gold,Tier 1,1.0138669051631362
2082,Restaurant_2082,North Indian,Mumbai,Area_3,2013,3.1,Medium,False,2022-04-22,Bolt Partner,Tier 1,1.0342885446819932
2083,Restaurant_2083,Desserts,Hyderabad,Area_14,2018,3.4,Medium,True,2020-05-07,Gold,Tier 1,1.3658084834754471
2084,Restaurant_2084,Desserts,Kolkata,Area_8,2022,4.5,High,False,2020-11-16,Regular,Tier 2,3.318985868023487
2085,Restaurant_2085,Mexican,Jaipur,Area_16,2022,4.2,Medium,False,2021-06-26,Bolt Partner,Tier 1,1.472343417460847
2086,Restaurant_2086,Chinese,Chennai,Area_19,2013,4.0,Medium,True,2020-01-29,Toing Partner,Tier 3,1.4111300954755597
2087,Restaurant_2087,Japanese,Noida,Area_17,2013,4.6,Low,False,2021-12-21,Toing Partner,Tier 3,1.0573126860922275
2088,Restaurant_2088,Fast Food,Bangalore,Area_14,2011,4.7,Low,False,2020-10-10,Bolt Partner,Tier 1,1.706922380639451
2089,Restaurant_2089,Thai,Gurgaon,Area_13,2014,4.4,High,False,2022-09-18,Toing Partner,Tier 3,2.370914451671049
2090,Restaurant_2090,Japanese,Chennai,Area_2,2022,3.3,Low,True,2020-10-30,Regular,Tier 2,1.2704316580927686
2091,Restaurant_2091,Fast Food,Ahmedabad,Area_15,2018,3.5,Low,True,2020-06-12,Regular,Tier 2,2.1110573995099893
2092,Restaurant_2092,South Indian,Noida,Area_1,2023,3.5,Low,False,2021-03-18,Toing Partner,Tier 3,5.305704598320793
2093,Restaurant_2093,Street Food,Gurgaon,Area_17,2016,4.1,Medium,False,2021-06-15,Regular,Tier 2,1.1206752120497387
2094,Restaurant_2094,Mughlai,Lucknow,Area_2,2013,3.8,Low,False,2020-02-12,Toing Partner,Tier 3,1.448408024073812
2095,Restaurant_2095,Healthy Food,Ahmedabad,Area_2,2023,3.1,High,False,2022-01-13,Gold,Tier 1,1.1843968805304734
2096,Restaurant_2096,South Indian,Gurgaon,Area_12,2021,4.3,Low,True,2021-06-11,Toing Partner,Tier 3,2.1971624262730294
2097,Restaurant_2097,Desserts,Chennai,Area_8,2016,4.2,Medium,False,2021-09-16,Bolt Partner,Tier 1,1.5386315545895413
2098,Restaurant_2098,Italian,Hyderabad,Area_17,2013,4.3,Low,False,2021-04-08,Gold,Tier 1,1.65426575681722
2099,Restaurant_2099,Mughlai,Kolkata,Area_5,2014,4.3,Medium,True,2021-09-28,Regular,Tier 2,2.224498194733503
2100,Restaurant_2100,Thai,Noida,Area_2,2020,3.6,Medium,False,2022-08-14,Gold,Tier 1,1.2866810814699872
2101,Restaurant_2101,Chinese,Mumbai,Area_16,2020,4.3,High,True,2021-07-10,Gold,Tier 1,3.4317903959052756
2102,Restaurant_2102,South Indian,Gurgaon,Area_4,2017,3.8,Medium,True,2021-04-08,Regular,Tier 2,1.4633728150510394
2103,Restaurant_2103,Chinese,Bangalore,Area_5,2010,3.5,High,False,2020-11-19,Toing Partner,Tier 3,1.089763615049177
2104,Restaurant_2104,South Indian,Kolkata,Area_1,2015,4.4,High,False,2020-10-15,Regular,Tier 2,1.813389765232604
2105,Restaurant_2105,Mughlai,Noida,Area_6,2020,4.2,High,False,2021-09-30,Toing Partner,Tier 3,2.199323741673834
2106,Restaurant_2106,Continental,Delhi,Area_20,2016,3.8,High,False,2022-02-05,Toing Partner,Tier 3,1.2098008658628543
2107,Restaurant_2107,Street Food,Kolkata,Area_7,2010,3.8,Medium,True,2022-05-25,Gold,Tier 1,2.646088442874199
2108,Restaurant_2108,Desserts,Mumbai,Area_10,2022,4.7,Low,False,2021-05-02,Bolt Partner,Tier 1,3.2641285581540647
2109,Restaurant_2109,American,Chennai,Area_8,2020,3.5,Low,True,2021-11-07,Gold,Tier 1,1.175986041325988
2110,Restaurant_2110,Desserts,Chennai,Area_14,2010,4.0,High,False,2020-05-09,Toing Partner,Tier 3,7.790059993032486
2111,Restaurant_2111,Chinese,Pune,Area_1,2011,3.6,Medium,False,2020-10-30,Gold,Tier 1,1.0787740906710066
2112,Restaurant_2112,Italian,Lucknow,Area_18,2012,3.8,Low,False,2020-11-30,Regular,Tier 2,1.1194451470760725
2113,Restaurant_2113,Mexican,Delhi,Area_19,2021,4.3,Medium,True,2020-05-18,Gold,Tier 1,1.1071711514522247
2114,Restaurant_2114,Italian,Lucknow,Area_3,2014,3.8,High,False,2022-01-09,Gold,Tier 1,3.0713265126665057
2115,Restaurant_2115,North Indian,Gurgaon,Area_17,2010,4.1,Low,False,2020-01-08,Toing Partner,Tier 3,1.700770177859055
2116,Restaurant_2116,Mughlai,Chennai,Area_13,2010,4.7,Medium,False,2022-05-05,Toing Partner,Tier 3,1.0859973844953108
2117,Restaurant_2117,Thai,Jaipur,Area_19,2016,4.4,Medium,False,2020-12-20,Gold,Tier 1,1.336692257120367
2118,Restaurant_2118,South Indian,Bangalore,Area_15,2014,4.8,Low,False,2021-09-21,Regular,Tier 2,1.6122700708085431
2119,Restaurant_2119,Thai,Jaipur,Area_9,2016,4.6,Low,False,2021-12-06,Regular,Tier 2,1.044540434058984
2120,Restaurant_2120,Fast Food,Kolkata,Area_20,2014,3.5,Low,False,2022-08-29,Bolt Partner,Tier 1,2.916262177753601
2121,Restaurant_2121,Chinese,Ahmedabad,Area_5,2017,3.2,Medium,False,2020-01-25,Regular,Tier 2,2.2564887219100482
