Delivery_ID,Order_ID,Rider_ID,Pickup_Time,Arrival_Time_Restaurant,Delivered_Time,Delay_Minutes,Distance_Travelled,Weather_Condition,Traffic_Level
93775,99809,428,21:44:14,21:57:14,21:48:14,0,7.71,Windy,Medium
93776,99810,709,10:31:25,10:34:25,10:49:25,-4,5.95,Windy,Low
93777,99811,173,00:56:21,00:59:21,01:39:21,13,7.91,Rainy,High
93778,99812,111,17:39:25,17:43:25,18:19:25,16,9.14,Rainy,High
93779,99813,415,02:16:34,02:16:34,03:00:34,10,6.87,Rainy,Jam
93780,99815,689,17:08:56,17:17:56,17:48:56,16,4.35,Cloudy,High
93781,99816,650,06:59:15,07:10:15,07:06:15,11,1.03,Rainy,Jam
93782,99817,61,13:38:58,13:51:58,13:34:58,-3,7.13,Windy,Low
93783,99818,579,13:45:46,14:05:46,13:49:46,-1,9.42,Cloudy,High
93784,99819,196,18:40:10,18:46:10,18:43:10,4,7.11,Rainy,High
93785,99820,544,09:36:41,09:50:41,09:34:41,-5,5.38,Rainy,High
93786,99821,350,18:38:31,18:45:31,18:48:31,6,2.78,Cloudy,Low
93787,99824,257,19:48:19,20:02:19,20:19:19,5,4.14,Sunny,Jam
93788,99825,324,07:34:31,07:50:31,08:24:31,18,5.05,Sunny,Medium
93789,99826,708,16:23:04,16:38:04,16:38:04,12,3.02,Cloudy,Low
93790,99827,487,11:58:59,12:07:59,12:36:59,7,8.48,Sunny,Medium
93791,99828,374,12:34:32,12:44:32,13:00:32,1,5.01,Cloudy,High
93792,99829,410,15:04:08,15:13:08,15:28:08,0,7.77,Rainy,Jam
93793,99830,8,13:56:10,13:55:10,14:11:10,-5,5.38,Windy,Medium
93794,99831,631,17:49:06,17:53:06,17:52:06,7,3.55,Windy,Medium
93795,99832,531,16:04:33,16:13:33,16:23:33,14,1.1,Rainy,Medium
93796,99833,486,18:43:18,18:48:18,19:09:18,-1,5.04,Rainy,High
93797,99834,418,13:42:30,13:40:30,14:04:30,7,5.12,Windy,Jam
93798,99835,372,00:06:54,00:08:54,00:28:54,-3,9.2,Sunny,Jam
93799,99836,49,18:54:42,19:06:42,19:32:42,8,1.96,Cloudy,Jam
93800,99837,641,09:36:28,09:41:28,10:07:28,3,2.93,Rainy,Medium
93801,99839,594,20:42:23,21:00:23,20:58:23,13,6.83,Rainy,Low
93802,99840,581,15:06:09,15:16:09,15:43:09,3,1.39,Sunny,Jam
93803,99841,501,19:52:29,19:57:29,20:09:29,15,4.52,Rainy,Low
93804,99842,708,18:39:58,18:52:58,18:51:58,14,3.45,Rainy,High
93805,99843,660,08:22:25,08:37:25,08:41:25,-2,8.58,Sunny,Low
93806,99844,402,09:58:57,10:16:57,10:42:57,11,1.63,Windy,Jam
93807,99845,88,12:53:11,12:58:11,13:36:11,11,5.4,Sunny,High
93808,99846,516,14:06:47,14:10:47,14:41:47,6,3.73,Cloudy,Low
93809,99847,649,20:35:50,20:37:50,21:10:50,12,6.88,Sunny,High
93810,99848,725,21:36:53,21:45:53,21:59:53,1,1.99,Windy,Jam
93811,99849,492,16:07:01,16:12:01,16:25:01,-5,3.52,Windy,Low
93812,99850,695,23:04:48,23:19:48,23:49:48,10,9.71,Rainy,Medium
93813,99851,255,20:14:56,20:21:56,20:58:56,8,7.34,Sunny,Medium
93814,99852,612,12:11:25,12:15:25,12:39:25,-3,3.29,Sunny,Medium
93815,99853,579,14:24:49,14:36:49,15:06:49,19,4.37,Rainy,Medium
93816,99854,265,05:15:06,05:26:06,05:22:06,2,7.52,Windy,Medium
93817,99855,197,20:07:06,20:16:06,20:08:06,1,8.0,Sunny,Low
93818,99856,638,19:02:54,19:01:54,19:32:54,11,8.36,Cloudy,Jam
93819,99857,611,15:42:05,15:51:05,16:19:05,1,3.31,Sunny,Low
93820,99858,459,14:21:03,14:38:03,15:16:03,17,3.53,Windy,Low
93821,99859,517,09:10:52,09:23:52,09:10:52,1,6.39,Cloudy,High
93822,99860,704,20:02:40,20:09:40,20:41:40,9,4.89,Rainy,High
93823,99861,335,19:55:05,20:03:05,20:25:05,-3,2.28,Windy,Jam
93824,99862,198,19:27:03,19:38:03,20:07:03,10,7.48,Sunny,Jam
93825,99863,149,05:05:35,05:21:35,05:52:35,13,3.9,Sunny,Low
93826,99864,308,20:00:38,20:00:38,20:30:38,7,2.66,Windy,Jam
93827,99865,689,14:07:24,14:24:24,14:14:24,3,4.66,Cloudy,Low
93828,99868,74,20:37:21,20:36:21,20:31:21,-4,3.33,Windy,Medium
93829,99869,83,10:01:10,10:13:10,10:15:10,15,1.09,Windy,Medium
93830,99870,651,11:44:05,11:50:05,12:21:05,2,1.23,Rainy,Medium
93831,99871,286,13:41:08,13:44:08,13:43:08,2,7.06,Sunny,Low
93832,99872,608,08:49:07,08:59:07,09:10:07,0,5.7,Cloudy,Medium
93833,99873,495,17:57:09,17:58:09,18:46:09,15,6.51,Sunny,Medium
93834,99874,599,16:36:48,16:43:48,16:35:48,-3,3.8,Windy,Medium
93835,99875,748,19:08:50,19:17:50,19:18:50,7,4.97,Sunny,Low
93836,99876,93,22:19:33,22:24:33,22:14:33,-4,9.89,Rainy,High
93837,99877,266,11:57:03,12:05:03,12:10:03,9,8.39,Sunny,Jam
93838,99878,568,17:44:34,17:45:34,18:23:34,8,9.15,Windy,Low
93839,99880,273,13:56:05,14:11:05,14:36:05,15,8.5,Rainy,Low
93840,99881,428,19:27:49,19:31:49,19:49:49,-4,6.84,Cloudy,Medium
93841,99882,184,13:15:05,13:25:05,13:48:05,6,8.92,Rainy,Low
93842,99883,198,10:54:23,11:08:23,11:19:23,1,6.26,Sunny,Jam
93843,99884,662,10:26:49,10:29:49,11:04:49,9,1.96,Sunny,Low
93844,99886,589,11:32:24,11:32:24,11:30:24,3,3.02,Sunny,High
93845,99887,663,16:46:13,16:41:13,17:14:13,6,6.01,Cloudy,Jam
93846,99888,712,21:37:49,21:40:49,21:59:49,-2,7.4,Windy,Medium
93847,99889,5,19:18:19,19:35:19,20:00:19,10,1.36,Rainy,Low
93848,99890,419,17:44:33,17:57:33,18:10:33,-5,8.83,Sunny,High
93849,99891,114,12:23:47,12:32:47,12:24:47,-2,3.26,Rainy,Medium
93850,99893,464,15:30:39,15:46:39,16:08:39,6,8.04,Windy,Low
93851,99894,284,18:42:55,18:48:55,19:12:55,5,9.06,Sunny,Medium
93852,99895,407,16:53:45,17:00:45,17:26:45,8,7.23,Rainy,Low
93853,99896,531,20:09:00,20:11:00,20:23:00,18,3.21,Rainy,High
93854,99897,123,18:29:01,18:33:01,18:50:01,-1,1.38,Rainy,Medium
93855,99898,154,12:13:39,12:20:39,12:41:39,5,8.24,Rainy,Low
93856,99899,448,18:20:48,18:20:48,19:06:48,20,4.23,Sunny,High
93857,99900,475,11:17:29,11:18:29,11:52:29,7,1.57,Windy,Jam
93858,99901,605,20:38:43,20:54:43,21:29:43,14,3.57,Rainy,Low
93859,99902,554,09:34:07,09:36:07,10:25:07,20,6.84,Cloudy,Jam
93860,99903,112,10:01:12,10:07:12,10:04:12,2,1.77,Windy,Low
93861,99905,425,19:01:17,19:10:17,19:38:17,7,8.34,Rainy,High
93862,99906,342,17:20:17,17:22:17,18:10:17,20,8.36,Sunny,High
93863,99907,46,07:25:38,07:20:38,07:52:38,5,9.79,Cloudy,Medium
93864,99908,120,15:01:11,15:02:11,15:13:11,15,7.39,Sunny,Medium
93865,99909,161,10:00:46,10:04:46,10:51:46,16,5.0,Sunny,Jam
93866,99910,458,16:11:10,16:20:10,16:38:10,-3,1.72,Sunny,Low
93867,99911,106,17:35:33,17:40:33,17:49:33,18,10.0,Windy,Jam
93868,99912,602,10:33:55,10:30:55,10:23:55,-5,6.0,Cloudy,High
93869,99913,724,19:10:22,19:09:22,19:32:22,-1,7.18,Sunny,Medium
93870,99915,305,04:13:12,04:29:12,04:42:12,3,5.46,Windy,High
93871,99916,444,17:14:13,17:24:13,17:42:13,1,7.49,Sunny,Medium
93872,99917,189,20:34:47,20:34:47,20:34:47,4,4.18,Sunny,High
93873,99918,666,20:41:11,20:46:11,21:17:11,18,7.22,Cloudy,Low
93874,99919,180,19:32:08,19:38:08,19:55:08,20,6.34,Sunny,Jam
93875,99920,202,23:43:47,23:51:47,00:30:47,16,1.86,Sunny,Jam
93876,99921,633,14:37:49,14:53:49,15:13:49,3,6.83,Cloudy,Medium
93877,99922,567,12:29:20,12:33:20,12:33:20,0,8.08,Windy,Jam
93878,99923,704,17:58:02,17:58:02,17:54:02,-2,2.53,Windy,High
93879,99924,492,15:32:09,15:45:09,16:03:09,9,9.87,Sunny,Medium
93880,99925,400,21:18:01,21:20:01,21:56:01,16,4.95,Cloudy,Jam
93881,99926,626,05:53:43,05:54:43,06:33:43,18,3.51,Rainy,Medium
93882,99927,527,00:07:24,00:13:24,00:53:24,10,3.76,Sunny,Jam
93883,99928,498,11:53:35,12:07:35,12:41:35,20,5.18,Cloudy,Medium
93884,99929,361,21:05:12,21:15:12,21:49:12,16,6.63,Sunny,High
93885,99930,39,08:54:36,09:04:36,09:25:36,7,3.65,Windy,Jam
93886,99931,27,10:59:31,11:11:31,11:28:31,-1,6.55,Cloudy,High
93887,99932,226,16:21:26,16:27:26,16:56:26,12,1.73,Cloudy,Low
93888,99933,57,12:11:12,12:14:12,12:55:12,16,4.55,Sunny,Jam
93889,99935,373,19:37:12,19:43:12,20:01:12,2,5.9,Windy,Low
93890,99936,614,10:46:10,10:51:10,11:34:10,19,5.8,Rainy,High
93891,99937,665,07:40:14,07:50:14,08:21:14,14,7.66,Sunny,Medium
93892,99938,233,15:11:46,15:13:46,15:51:46,19,9.02,Sunny,Medium
93893,99939,706,18:51:28,18:59:28,19:02:28,10,3.22,Cloudy,Low
93894,99940,237,16:46:10,16:58:10,17:09:10,-1,4.74,Cloudy,High
93895,99941,701,10:50:16,10:54:16,11:24:16,6,9.14,Cloudy,Medium
93896,99942,441,22:32:38,22:40:38,22:49:38,20,8.0,Windy,Low
93897,99943,627,06:43:44,06:47:44,07:18:44,7,6.87,Windy,High
93898,99944,600,08:23:36,08:40:36,09:09:36,15,7.67,Rainy,Jam
93899,99945,167,19:33:40,19:48:40,19:45:40,9,7.22,Cloudy,High
93900,99946,693,13:34:29,13:44:29,14:12:29,9,3.54,Cloudy,Jam
93901,99947,253,12:42:57,12:52:57,13:10:57,-3,4.03,Rainy,Medium
93902,99948,705,13:13:34,13:12:34,13:58:34,20,3.56,Windy,High
93903,99949,23,20:58:03,21:11:03,21:19:03,1,4.6,Cloudy,High
93904,99950,41,11:05:18,11:14:18,11:37:18,-3,7.54,Sunny,Low
93905,99951,686,20:03:08,20:07:08,20:30:08,1,3.94,Windy,Low
93906,99952,737,19:30:18,19:41:18,20:08:18,15,1.87,Windy,Medium
93907,99953,275,13:19:19,13:24:19,13:50:19,-3,6.25,Rainy,Jam
93908,99954,508,18:09:29,18:16:29,18:34:29,-3,9.18,Windy,High
93909,99955,344,23:19:51,23:27:51,23:39:51,19,1.97,Rainy,Low
93910,99956,733,09:23:25,09:28:25,09:46:25,1,2.42,Windy,Low
93911,99957,709,20:06:05,20:19:05,20:47:05,8,6.17,Rainy,Jam
93912,99958,37,14:42:58,14:48:58,15:12:58,14,2.36,Cloudy,Jam
93913,99959,424,18:30:31,18:37:31,18:52:31,6,5.87,Cloudy,Low
93914,99960,5,12:57:40,13:02:40,13:22:40,-4,2.44,Cloudy,Medium
93915,99961,566,09:07:56,09:19:56,09:42:56,14,3.96,Windy,Medium
93916,99962,155,14:30:15,14:30:15,15:06:15,8,9.11,Cloudy,Medium
93917,99963,443,16:01:52,16:13:52,16:46:52,9,5.82,Rainy,High
93918,99964,406,06:00:23,06:00:23,06:43:23,10,1.5,Rainy,Medium
93919,99965,633,13:06:41,13:16:41,13:23:41,-5,2.67,Rainy,High
93920,99966,605,08:18:32,08:30:32,08:51:32,1,4.24,Sunny,High
93921,99967,61,15:12:14,15:23:14,15:15:14,5,1.55,Sunny,High
93922,99968,583,22:00:34,22:09:34,22:19:34,-5,9.0,Rainy,Jam
93923,99969,360,08:44:25,08:51:25,08:34:25,-5,8.27,Windy,Medium
93924,99970,524,20:37:50,20:43:50,21:02:50,-4,3.1,Rainy,Medium
93925,99971,195,20:45:00,20:53:00,21:08:00,4,7.23,Rainy,Low
93926,99972,629,19:35:15,19:34:15,19:56:15,-5,1.73,Sunny,Medium
93927,99973,158,18:48:47,18:53:47,19:07:47,1,2.47,Rainy,High
93928,99974,748,10:34:12,10:45:12,11:08:12,8,1.94,Rainy,Jam
93929,99975,607,17:22:44,17:31:44,18:01:44,7,7.91,Rainy,High
93930,99976,509,13:46:15,13:49:15,14:12:15,1,5.47,Windy,Medium
93931,99977,308,08:19:00,08:14:00,08:09:00,-5,8.66,Sunny,Medium
93932,99978,696,18:17:38,18:29:38,18:59:38,17,9.31,Rainy,Low
93933,99979,626,13:51:39,13:58:39,14:13:39,2,2.66,Sunny,Medium
93934,99980,161,19:03:39,19:08:39,19:30:39,1,1.2,Cloudy,Medium
93935,99981,510,11:37:36,11:42:36,12:04:36,-2,8.43,Cloudy,Medium
93936,99982,153,18:35:46,18:46:46,19:26:46,20,7.88,Cloudy,Jam
93937,99983,626,19:01:04,19:12:04,19:24:04,3,5.19,Windy,Low
93938,99984,380,17:48:25,17:44:25,18:29:25,12,9.42,Rainy,Medium
93939,99985,283,10:40:14,10:39:14,11:03:14,-5,3.49,Sunny,High
93940,99986,396,15:06:44,15:19:44,15:30:44,-4,8.12,Cloudy,Medium
93941,99987,469,17:12:26,17:31:26,18:07:26,18,7.18,Windy,High
93942,99988,710,20:50:29,20:46:29,21:28:29,7,4.6,Windy,Medium
93943,99989,26,08:35:47,08:47:47,08:33:47,-2,7.03,Sunny,Medium
93944,99990,402,19:56:32,20:05:32,20:37:32,2,8.9,Sunny,Medium
93945,99991,663,19:50:05,20:02:05,19:53:05,-1,6.23,Cloudy,Medium
93946,99992,453,17:30:09,17:32:09,17:22:09,-5,9.2,Cloudy,High
93947,99993,370,08:24:37,08:32:37,09:04:37,11,3.24,Rainy,High
93948,99994,678,20:05:33,20:19:33,20:34:33,-3,7.16,Windy,Low
93949,99995,252,08:44:53,08:52:53,09:20:53,4,3.17,Rainy,Jam
93950,99996,163,11:44:39,11:51:39,11:56:39,-5,5.21,Sunny,High
93951,99997,85,10:25:07,10:31:07,10:35:07,10,3.71,Rainy,Jam
93952,99998,592,20:06:38,20:16:38,20:43:38,15,2.47,Sunny,Low
93953,99999,358,15:21:57,15:18:57,16:07:57,17,5.47,Sunny,High
93954,100000,47,00:38:30,00:53:30,00:56:30,13,5.11,Rainy,Jam
93955,100001,743,08:38:02,08:47:02,09:10:02,1,1.85,Rainy,Jam
93956,100002,33,18:59:23,19:04:23,19:52:23,20,9.06,Windy,Jam
93957,100003,701,16:36:43,16:39:43,17:03:43,-4,7.14,Sunny,Low
93958,100004,159,17:34:47,17:37:47,17:36:47,-1,7.55,Sunny,High
93959,100005,695,14:55:08,15:06:08,14:54:08,-2,6.23,Cloudy,Low
93960,100006,456,11:54:37,12:08:37,12:36:37,10,5.37,Rainy,Low
93961,100007,237,16:48:05,16:49:05,16:53:05,5,9.4,Windy,Low
93962,100008,274,08:25:55,08:41:55,08:54:55,3,5.22,Windy,Medium
93963,100009,263,14:18:04,14:23:04,14:51:04,5,3.65,Windy,High
93964,100010,413,21:21:29,21:21:29,22:01:29,13,1.65,Rainy,Jam
93965,100011,642,22:32:45,22:42:45,23:05:45,-2,9.08,Windy,Jam
93966,100012,627,10:50:33,10:50:33,10:46:33,-2,2.28,Rainy,Jam
93967,100013,647,13:56:33,14:02:33,14:32:33,12,2.92,Rainy,High
93968,100014,723,21:09:28,21:24:28,21:52:28,17,4.09,Windy,Jam
93969,100015,107,11:38:05,11:40:05,11:49:05,12,6.33,Sunny,Low
93970,100016,660,11:21:50,11:32:50,11:49:50,10,8.4,Windy,High
93971,100017,248,08:29:52,08:42:52,09:11:52,16,8.5,Cloudy,Medium
93972,100018,670,19:22:04,19:30:04,19:14:04,-3,7.75,Windy,High
93973,100019,486,12:19:14,12:29:14,12:52:14,14,8.73,Windy,Jam
93974,100020,361,22:27:41,22:27:41,22:54:41,5,3.51,Sunny,Medium
93975,100021,710,11:29:15,11:36:15,12:23:15,16,2.33,Rainy,Medium
93976,100022,575,08:58:30,09:07:30,09:32:30,7,6.72,Sunny,High
93977,100023,248,22:49:49,22:58:49,23:07:49,-2,9.02,Rainy,High
93978,100024,152,16:16:10,16:20:10,16:46:10,-3,5.63,Cloudy,Low
93979,100025,603,17:38:38,17:43:38,18:11:38,9,1.19,Windy,Jam
93980,100026,456,15:57:43,16:04:43,16:18:43,1,7.39,Windy,Low
93981,100027,390,07:25:34,07:29:34,08:11:34,8,6.79,Cloudy,Medium
93982,100028,141,20:58:40,20:59:40,21:32:40,12,9.45,Cloudy,High
93983,100029,371,14:44:40,14:55:40,15:17:40,8,2.74,Cloudy,High
93984,100030,465,14:18:45,14:29:45,14:36:45,13,4.64,Windy,Jam
93985,100031,166,18:13:12,18:14:12,18:30:12,-5,2.38,Windy,Medium
93986,100032,298,19:32:11,19:29:11,20:12:11,11,4.64,Cloudy,Low
93987,100033,400,10:51:37,11:00:37,11:29:37,2,4.63,Windy,Low
93988,100034,655,09:00:07,09:13:07,09:36:07,5,3.68,Sunny,Medium
93989,100035,436,20:11:09,20:20:09,20:40:09,12,8.15,Rainy,Jam
93990,100036,568,12:05:09,12:25:09,12:52:09,8,2.52,Sunny,Jam
93991,100037,576,12:22:25,12:30:25,12:46:25,6,5.12,Cloudy,Low
93992,100038,82,10:05:03,10:00:03,10:28:03,3,3.12,Rainy,High
93993,100039,270,16:26:09,16:33:09,17:09:09,9,6.52,Sunny,Medium
93994,100040,565,17:38:57,17:49:57,18:23:57,18,9.25,Sunny,Medium
93995,100041,717,21:44:59,21:45:59,22:15:59,2,3.93,Sunny,Low
93996,100042,478,16:38:46,16:48:46,16:58:46,-5,5.29,Windy,Medium
93997,100043,206,16:28:55,16:41:55,17:10:55,4,5.07,Rainy,Medium
93998,100045,727,10:09:22,10:16:22,10:35:22,0,5.43,Rainy,Low
93999,100046,308,10:58:05,11:02:05,11:19:05,-5,6.84,Rainy,Medium
94000,100047,439,06:40:02,06:44:02,07:22:02,15,3.66,Windy,High
94001,100048,249,02:11:15,02:27:15,02:41:15,1,6.99,Windy,High
94002,100049,48,14:58:09,15:06:09,15:28:09,-4,1.81,Cloudy,Medium
94003,100050,143,19:35:54,19:40:54,19:46:54,6,8.12,Cloudy,High
94004,100051,298,14:16:21,14:19:21,15:07:21,20,8.28,Rainy,Medium
94005,100052,245,15:43:57,15:39:57,15:48:57,10,1.04,Sunny,Jam
94006,100053,456,11:37:55,11:43:55,12:15:55,14,5.68,Cloudy,Low
94007,100054,441,18:36:07,18:51:07,19:05:07,-2,1.29,Windy,Low
94008,100055,744,19:10:21,19:10:21,19:46:21,2,5.21,Sunny,Low
94009,100056,424,11:11:30,11:22:30,11:24:30,8,3.6,Rainy,High
94010,100057,528,14:04:52,14:15:52,14:36:52,1,4.77,Rainy,Medium
94011,100058,212,19:05:30,19:17:30,19:27:30,0,1.91,Windy,Low
94012,100059,531,11:16:37,11:29:37,12:05:37,17,9.22,Cloudy,Medium
94013,100061,315,17:52:28,17:52:28,17:49:28,1,6.93,Rainy,Low
94014,100062,363,17:16:08,17:30:08,17:53:08,6,5.28,Rainy,Jam
94015,100064,446,13:01:44,12:58:44,13:37:44,6,4.27,Windy,Low
94016,100065,556,08:08:43,08:20:43,08:03:43,-2,2.11,Cloudy,Low
94017,100066,426,15:54:30,15:58:30,16:28:30,5,2.99,Rainy,High
94018,100067,553,12:48:58,12:53:58,13:11:58,20,9.6,Cloudy,High
94019,100068,300,06:31:46,06:39:46,06:42:46,8,7.67,Windy,Jam
94020,100069,448,13:16:46,13:32:46,13:35:46,-3,2.13,Rainy,Jam
94021,100070,563,18:45:13,19:03:13,19:30:13,10,8.21,Rainy,Low
94022,100071,234,11:55:23,12:05:23,11:54:23,-3,1.91,Sunny,High
94023,100072,44,18:19:06,18:17:06,18:35:06,-1,5.66,Windy,Jam
94024,100073,198,14:38:55,14:34:55,14:40:55,6,1.17,Sunny,Medium
94025,100074,497,16:40:45,16:52:45,17:21:45,5,9.21,Rainy,Low
94026,100075,715,09:09:27,09:10:27,09:49:27,19,2.24,Rainy,Low
94027,100076,151,18:33:05,18:32:05,18:36:05,7,2.94,Cloudy,Medium
94028,100077,51,19:48:26,19:54:26,20:26:26,11,7.05,Windy,Medium
94029,100079,289,13:24:37,13:27:37,14:05:37,11,7.47,Cloudy,Jam
94030,100080,257,19:11:19,19:13:19,19:39:19,10,7.31,Windy,High
94031,100081,316,09:53:31,10:00:31,10:07:31,16,8.39,Cloudy,High
94032,100082,373,00:05:12,00:13:12,00:30:12,-4,8.9,Cloudy,Medium
94033,100083,555,01:03:32,01:08:32,01:26:32,19,3.05,Cloudy,High
94034,100084,390,15:54:32,16:07:32,16:28:32,7,9.91,Windy,High
94035,100085,138,19:46:25,19:58:25,20:21:25,5,6.32,Rainy,Jam
94036,100086,521,18:47:07,18:46:07,19:24:07,8,6.44,Windy,Low
94037,100087,218,08:26:23,08:24:23,09:05:23,9,8.04,Cloudy,Low
94038,100088,683,04:07:10,04:15:10,04:43:10,13,7.61,Rainy,High
94039,100089,83,12:16:19,12:17:19,12:48:19,0,6.26,Windy,Medium
94040,100090,234,14:35:32,14:39:32,14:58:32,-1,6.59,Sunny,Medium
94041,100091,103,12:45:40,12:49:40,13:09:40,2,8.83,Rainy,Jam
94042,100092,193,17:08:21,17:17:21,17:50:21,12,8.16,Rainy,Medium
94043,100093,597,14:03:18,14:11:18,14:28:18,0,2.94,Cloudy,High
94044,100094,499,14:36:33,14:48:33,15:04:33,-1,2.4,Sunny,Medium
94045,100095,182,06:58:33,07:02:33,07:35:33,18,2.68,Cloudy,Jam
94046,100096,688,11:53:32,12:01:32,12:24:32,3,3.34,Rainy,High
94047,100097,34,16:09:21,16:24:21,17:01:21,17,9.45,Cloudy,High
94048,100098,17,08:53:13,09:04:13,08:58:13,5,6.55,Windy,High
94049,100099,623,03:48:29,04:02:29,04:22:29,5,3.97,Rainy,Jam
94050,100101,140,22:36:28,22:44:28,23:11:28,6,1.2,Rainy,High
94051,100102,187,14:47:23,14:43:23,15:10:23,7,9.34,Cloudy,Jam
94052,100103,63,17:02:59,17:02:59,17:28:59,10,2.95,Windy,Low
94053,100104,112,13:05:13,13:08:13,13:39:13,3,9.94,Cloudy,Low
94054,100105,99,04:24:37,04:25:37,04:56:37,3,7.55,Sunny,Jam
94055,100106,657,12:43:28,12:57:28,13:05:28,-1,4.65,Windy,High
94056,100108,87,14:10:13,14:20:13,14:54:13,20,9.3,Rainy,Low
94057,100109,496,18:33:47,18:31:47,18:32:47,1,5.79,Cloudy,Jam
94058,100110,354,09:33:25,09:29:25,09:30:25,1,7.78,Rainy,Low
94059,100111,584,08:15:59,08:33:59,08:32:59,12,2.81,Sunny,Low
94060,100113,639,18:54:17,18:54:17,19:24:17,9,5.57,Sunny,Jam
94061,100114,679,07:20:25,07:28:25,07:33:25,18,5.28,Rainy,Jam
94062,100116,133,13:12:28,13:22:28,13:36:28,1,6.8,Rainy,High
94063,100118,579,15:19:09,15:35:09,16:07:09,9,9.36,Rainy,High
94064,100119,494,14:27:33,14:34:33,14:40:33,11,3.39,Sunny,Low
94065,100121,588,13:05:59,13:08:59,13:40:59,4,7.92,Sunny,Low
94066,100122,545,15:59:47,16:01:47,16:40:47,9,7.99,Sunny,Low
94067,100124,176,13:10:26,13:08:26,13:12:26,5,8.22,Windy,Low
94068,100125,115,12:32:52,12:45:52,13:10:52,8,1.86,Windy,Jam
94069,100126,27,14:53:02,15:01:02,15:14:02,-3,6.74,Rainy,Low
94070,100127,111,18:36:21,18:44:21,19:00:21,-3,9.61,Sunny,Jam
94071,100128,700,02:53:08,03:03:08,03:21:08,-4,3.99,Windy,Medium
94072,100129,158,19:30:11,19:38:11,19:54:11,2,6.4,Sunny,High
94073,100130,551,16:29:37,16:40:37,17:21:37,18,6.49,Windy,Low
94074,100131,415,21:34:35,21:44:35,21:49:35,14,3.37,Sunny,Low
94075,100132,367,15:57:43,16:04:43,16:28:43,3,8.01,Windy,Jam
94076,100133,456,08:58:08,09:04:08,09:34:08,9,6.2,Sunny,Low
94077,100134,348,06:25:14,06:37:14,07:08:14,12,2.74,Cloudy,Jam
94078,100135,178,18:59:50,18:58:50,19:25:50,4,7.34,Cloudy,High
94079,100136,121,18:48:31,18:50:31,19:10:31,-1,6.76,Windy,Medium
94080,100137,36,03:33:14,03:42:14,04:12:14,18,7.37,Sunny,High
94081,100138,307,11:32:27,11:46:27,11:33:27,0,8.23,Cloudy,High
94082,100139,659,14:46:38,14:42:38,15:08:38,-5,6.24,Rainy,Medium
94083,100140,526,18:22:44,18:37:44,18:45:44,-5,6.06,Rainy,Low
94084,100141,414,21:20:17,21:28:17,21:52:17,-4,8.79,Windy,Low
94085,100142,643,19:29:51,19:37:51,20:08:51,6,9.18,Windy,Jam
94086,100143,318,16:40:55,16:53:55,17:27:55,19,6.45,Cloudy,High
94087,100145,79,21:56:37,22:03:37,22:45:37,14,1.47,Cloudy,Medium
94088,100146,388,17:20:10,17:28:10,18:01:10,20,3.02,Cloudy,Jam
94089,100147,2,19:37:38,19:54:38,20:18:38,4,2.73,Windy,Low
94090,100148,226,01:18:15,01:30:15,01:47:15,-1,2.55,Cloudy,Medium
94091,100149,147,14:51:23,14:58:23,15:02:23,12,3.22,Rainy,High
94092,100150,53,18:01:06,18:03:06,18:48:06,17,3.94,Cloudy,High
94093,100151,164,14:32:37,14:36:37,15:18:37,20,4.12,Windy,Medium
94094,100152,222,18:42:35,18:48:35,19:09:35,-5,9.69,Rainy,Jam
94095,100153,570,20:12:27,20:17:27,20:39:27,0,9.13,Cloudy,Jam
94096,100154,611,12:46:38,12:45:38,13:24:38,19,9.56,Cloudy,High
94097,100155,439,18:59:33,19:04:33,19:25:33,-3,3.11,Cloudy,Jam
94098,100156,392,13:17:51,13:19:51,13:41:51,2,3.42,Windy,Jam
94099,100157,604,21:40:32,21:49:32,22:23:32,8,9.95,Sunny,Low
94100,100158,730,19:16:39,19:28:39,19:42:39,-5,3.72,Rainy,High
94101,100159,612,20:07:15,20:16:15,20:39:15,1,4.43,Sunny,High
94102,100160,440,19:01:30,19:08:30,19:40:30,14,7.31,Rainy,Low
94103,100161,43,09:07:37,09:09:37,09:17:37,10,4.48,Windy,Low
94104,100162,323,19:53:08,20:04:08,20:43:08,19,9.92,Windy,Low
94105,100163,472,11:47:32,11:55:32,11:56:32,12,8.77,Sunny,Jam
94106,100164,294,21:26:30,21:31:30,21:21:30,-1,2.22,Windy,Medium
94107,100165,128,18:10:00,18:20:00,18:47:00,12,8.25,Sunny,Medium
94108,100166,698,19:12:41,19:19:41,19:43:41,8,9.62,Sunny,Low
94109,100167,544,16:22:53,16:22:53,16:54:53,3,5.56,Cloudy,Jam
94110,100168,377,10:51:05,10:57:05,11:31:05,7,8.51,Rainy,Jam
94111,100169,184,08:10:38,08:25:38,08:22:38,7,8.89,Windy,Low
94112,100170,642,18:50:10,18:55:10,19:36:10,20,3.12,Windy,High
94113,100171,706,10:52:25,11:00:25,11:21:25,-2,9.99,Cloudy,Jam
94114,100172,229,01:16:49,01:26:49,02:00:49,20,5.5,Rainy,Medium
94115,100173,192,09:52:40,09:57:40,10:10:40,14,9.51,Rainy,Medium
94116,100174,255,15:25:59,15:35:59,16:09:59,17,5.15,Cloudy,Medium
94117,100175,3,10:56:26,11:10:26,11:31:26,1,5.05,Cloudy,Jam
94118,100176,415,09:10:18,09:18:18,09:56:18,18,9.3,Cloudy,High
