Financial_ID,Order_ID,Restaurant_ID,Service_Type,Restaurant_Commission_Rate,Restaurant_Commission_Amount,Delivery_Fee_Customer,Platform_Fee_Customer,Packaging_Fee_Customer,Net_Revenue_Swiggy,Restaurant_Payout
113151,113151,1985,Main App,0.18,434.72,44,14.99,20,513.71,1980.41
113152,113152,944,Bolt,0.22999999999999998,538.73,49,14.99,15,417.72,1803.57
113153,113153,1349,Bolt,0.22999999999999998,250.7,47,14.99,15,327.69,839.29
113154,113154,1690,Toing,0.12,29.04,16,12.0,0,57.04,212.93
113155,113155,2021,Bolt,0.22999999999999998,182.79,76,14.99,15,88.78,611.95
113156,113156,472,Bolt,0.22999999999999998,333.92,88,14.99,15,451.91,1117.89
113157,113157,3780,Main App,0.25,501.25,60,14.99,20,446.24,1503.74
113158,113158,1581,Bolt,0.22999999999999998,73.21,52,14.99,15,155.2,245.09
113159,113159,3077,Main App,0.18,389.68,59,14.99,20,483.67,1775.21
113160,113160,2141,Bolt,0.22999999999999998,399.79,96,14.99,15,525.78,1338.41
113161,113161,3156,Main App,0.18,146.71,0,14.99,20,181.7,668.36
113162,113162,2606,Main App,0.12,66.0,31,14.99,20,131.99,484.0
113163,113163,1704,Main App,0.18,959.55,51,14.99,20,1045.54,4371.31
113164,113164,2633,Bolt,0.22999999999999998,46.45,93,14.99,15,169.44,155.5
113165,113165,3570,Bolt,0.22999999999999998,95.93,62,14.99,15,146.21,321.15
113166,113166,3055,Main App,0.18,116.81,28,14.99,20,82.45,532.16
113167,113167,3476,Main App,0.25,117.01,60,14.99,20,71.58,351.04
113168,113168,3155,Toing,0.12,131.64,18,12.0,0,161.64,965.39
113169,113169,3699,Bolt,0.22999999999999998,229.05,90,14.99,15,349.04,766.8
113170,113170,2345,Bolt,0.22999999999999998,207.97,89,14.99,15,326.96,696.26
113171,113171,2495,Toing,0.12,137.04,1,12.0,0,50.04,1004.99
113172,113172,1198,Main App,0.18,315.34,54,14.99,20,204.33,1436.55
113173,113173,1216,Toing,0.12,116.4,3,12.0,0,131.4,853.61
113174,113174,2875,Bolt,0.22999999999999998,256.6,55,14.99,15,341.59,859.04
113175,113175,2462,Bolt,0.22999999999999998,79.33,56,14.99,15,65.32,265.57
113176,113176,2545,Main App,0.18,375.64,0,14.99,20,310.63,1711.25
113177,113177,248,Bolt,0.22999999999999998,422.65,94,14.99,15,546.64,1414.98
113178,113178,811,Toing,0.12,333.92,3,12.0,0,148.92,2448.71
113179,113179,1810,Bolt,0.22999999999999998,202.45,62,14.99,15,294.44,677.76
113180,113180,836,Main App,0.12,527.02,55,14.99,20,617.01,3864.81
113181,113181,3469,Main App,0.25,473.63,71,14.99,20,379.62,1420.89
113182,113182,521,Toing,0.12,304.47,14,12.0,0,330.47,2232.81
113183,113183,3844,Main App,0.18,262.18,66,14.99,20,363.17,1194.38
113184,113184,3823,Main App,0.25,134.19,41,14.99,20,110.18,402.59
113185,113185,792,Main App,0.12,79.12,0,14.99,20,114.11,580.23
113186,113186,802,Bolt,0.22999999999999998,108.4,51,14.99,15,189.39,362.9
113187,113187,2918,Bolt,0.22999999999999998,373.58,54,14.99,15,457.57,1250.7
113188,113188,3092,Bolt,0.22999999999999998,325.86,43,14.99,15,398.85,1090.93
113189,113189,1551,Bolt,0.22999999999999998,137.07,91,14.99,15,79.27,458.89
113190,113190,2125,Bolt,0.22999999999999998,97.14,91,14.99,15,218.13,325.19
113191,113191,1649,Main App,0.18,341.57,20,14.99,20,396.56,1556.03
113192,113192,956,Main App,0.25,91.75,61,14.99,20,87.74,275.25
113193,113193,3042,Main App,0.12,254.42,41,14.99,20,330.41,1865.74
113194,113194,264,Main App,0.25,1171.19,20,14.99,20,1226.18,3513.57
113195,113195,3921,Main App,0.18,212.84,0,14.99,20,247.83,969.6
113196,113196,98,Main App,0.12,141.62,77,14.99,20,253.61,1038.52
113197,113197,2646,Main App,0.18,293.05,37,14.99,20,365.04,1334.99
113198,113198,3650,Bolt,0.22999999999999998,518.15,42,14.99,15,590.14,1734.67
113199,113199,3618,Toing,0.12,122.49,10,12.0,0,-55.51,898.28
113200,113200,1269,Main App,0.12,274.41,41,14.99,20,200.4,2012.34
113201,113201,2125,Bolt,0.22999999999999998,209.69,60,14.99,15,99.68,702.0
113202,113202,499,Main App,0.25,561.91,0,14.99,20,396.9,1685.72
113203,113203,2621,Main App,0.18,224.42,62,14.99,20,221.41,1022.35
113204,113204,1515,Toing,0.12,96.0,20,12.0,0,128.0,704.01
113205,113205,1071,Main App,0.12,150.52,69,14.99,20,54.51,1103.78
113206,113206,2734,Main App,0.12,180.31,54,14.99,20,269.3,1322.31
113207,113207,2872,Main App,0.25,432.11,64,14.99,20,531.1,1296.32
113208,113208,2530,Main App,0.18,488.44,78,14.99,20,601.43,2225.11
113209,113209,692,Bolt,0.22999999999999998,154.06,96,14.99,15,180.05,515.77
113210,113210,1231,Main App,0.18,461.61,31,14.99,20,527.6,2102.87
113211,113211,1055,Main App,0.18,180.14,46,14.99,20,261.13,820.66
113212,113212,540,Bolt,0.22999999999999998,453.94,52,14.99,15,435.93,1519.7
113213,113213,2486,Main App,0.25,426.27,61,14.99,20,422.26,1278.81
113214,113214,2206,Main App,0.18,425.31,22,14.99,20,482.3,1937.54
113215,113215,1664,Main App,0.25,199.31,35,14.99,20,269.3,597.91
113216,113216,3097,Bolt,0.22999999999999998,178.74,79,14.99,15,287.73,598.39
113217,113217,1162,Toing,0.12,254.61,13,12.0,0,79.61,1867.14
113218,113218,482,Main App,0.18,214.22,37,14.99,20,286.21,975.91
113219,113219,3694,Bolt,0.22999999999999998,409.69,47,14.99,15,486.68,1371.55
113220,113220,2594,Main App,0.18,153.96,0,14.99,20,88.95,701.38
113221,113221,372,Main App,0.12,270.08,46,14.99,20,351.07,1980.56
113222,113222,532,Toing,0.12,252.3,8,12.0,0,272.3,1850.23
113223,113223,2719,Toing,0.12,262.68,17,12.0,0,291.68,1926.36
113224,113224,3707,Toing,0.12,59.83,5,12.0,0,-23.17,438.72
113225,113225,3704,Toing,0.12,152.45,6,12.0,0,70.45,1118.0
113226,113226,183,Main App,0.12,253.25,21,14.99,20,309.24,1857.15
113227,113227,1172,Main App,0.25,168.16,66,14.99,20,269.15,504.49
113228,113228,906,Main App,0.18,111.27,0,14.99,20,-39.19,506.91
113229,113229,3358,Main App,0.12,106.52,45,14.99,20,186.51,781.15
113230,113230,2669,Main App,0.18,483.45,21,14.99,20,389.44,2202.41
113231,113231,1831,Main App,0.12,193.64,56,14.99,20,134.63,1419.99
113232,113232,3361,Main App,0.12,342.42,67,14.99,20,444.41,2511.1
113233,113233,175,Main App,0.18,140.91,36,14.99,20,211.9,641.91
113234,113234,3650,Bolt,0.22999999999999998,76.27,43,14.99,15,149.26,255.32
113235,113235,549,Main App,0.12,429.93,77,14.99,20,541.92,3152.86
113236,113236,1803,Main App,0.25,635.18,76,14.99,20,646.17,1905.53
113237,113237,396,Main App,0.18,783.61,47,14.99,20,715.6,3569.8
113238,113238,2353,Main App,0.18,466.5,26,14.99,20,327.49,2125.19
113239,113239,2316,Toing,0.12,324.2,18,12.0,0,354.2,2377.48
113240,113240,2894,Bolt,0.22999999999999998,295.59,48,14.99,15,323.58,989.59
113241,113241,3001,Main App,0.25,478.82,0,14.99,20,413.81,1436.46
113242,113242,2647,Main App,0.25,170.52,32,14.99,20,37.51,511.55
113243,113243,532,Toing,0.12,377.89,15,12.0,0,404.89,2771.18
113244,113244,3003,Toing,0.12,145.03,2,12.0,0,59.03,1063.58
113245,113245,2214,Bolt,0.22999999999999998,63.16,73,14.99,15,166.15,211.46
113246,113246,3470,Bolt,0.22999999999999998,161.27,42,14.99,15,33.26,539.92
113247,113247,1699,Main App,0.18,215.45,0,14.99,20,100.44,981.5
113248,113248,1325,Main App,0.12,365.18,23,14.99,20,423.17,2677.99
113249,113249,3571,Bolt,0.22999999999999998,467.42,55,14.99,15,552.41,1564.86
113250,113250,915,Bolt,0.22999999999999998,65.47,92,14.99,15,187.46,219.17
113251,113251,848,Bolt,0.22999999999999998,125.43,71,14.99,15,226.42,419.93
113252,113252,1521,Toing,0.12,140.01,7,12.0,0,-40.99,1026.77
113253,113253,3403,Main App,0.18,332.88,27,14.99,20,294.87,1516.44
113254,113254,2123,Main App,0.18,114.46,0,14.99,20,-41.32,521.43
113255,113255,1507,Main App,0.12,16.35,71,14.99,20,122.34,119.92
113256,113256,3650,Main App,0.18,373.08,55,14.99,20,463.07,1699.61
113257,113257,1404,Main App,0.18,390.56,54,14.99,20,479.55,1779.23
113258,113258,3562,Bolt,0.22999999999999998,681.75,72,14.99,15,783.74,2282.39
113259,113259,2605,Main App,0.18,707.47,52,14.99,20,644.46,3222.94
113260,113260,684,Bolt,0.22999999999999998,263.57,87,14.99,15,280.56,882.4
113261,113261,3615,Main App,0.12,193.3,61,14.99,20,289.29,1417.57
113262,113262,3862,Main App,0.12,99.54,0,14.99,20,134.53,729.92
113263,113263,1239,Bolt,0.22999999999999998,793.01,67,14.99,15,690.0,2654.87
113264,113264,2747,Bolt,0.22999999999999998,409.63,48,14.99,15,487.62,1371.36
113265,113265,2951,Bolt,0.22999999999999998,43.5,93,14.99,15,166.49,145.63
113266,113266,393,Main App,0.18,99.13,77,14.99,20,45.91,451.57
113267,113267,329,Main App,0.12,187.35,0,14.99,20,222.34,1373.94
113268,113268,2559,Main App,0.18,458.35,0,14.99,20,493.34,2088.05
113269,113269,3394,Main App,0.25,229.38,31,14.99,20,295.37,688.15
113270,113270,248,Main App,0.18,96.01,66,14.99,20,197.0,437.36
113271,113271,2515,Bolt,0.22999999999999998,36.62,99,14.99,15,165.61,122.59
113272,113272,3193,Bolt,0.22999999999999998,500.88,40,14.99,15,570.87,1676.84
113273,113273,3650,Bolt,0.22999999999999998,53.77,67,14.99,15,150.76,180.02
113274,113274,1055,Main App,0.18,504.61,0,14.99,20,539.6,2298.79
113275,113275,2077,Main App,0.18,72.95,30,14.99,20,137.94,332.31
113276,113276,1162,Toing,0.12,70.41,19,12.0,0,1.41,516.32
113277,113277,3716,Main App,0.12,285.93,69,14.99,20,239.92,2096.86
113278,113278,3107,Bolt,0.22999999999999998,126.36,77,14.99,15,233.35,423.04
113279,113279,718,Main App,0.12,193.45,68,14.99,20,196.44,1418.64
113280,113280,476,Main App,0.18,185.79,55,14.99,20,275.78,846.38
113281,113281,3478,Main App,0.18,810.24,60,14.99,20,705.23,3691.08
113282,113282,3503,Main App,0.18,21.81,62,14.99,20,82.45,99.35
113283,113283,1428,Main App,0.18,436.33,44,14.99,20,515.32,1987.72
113284,113284,3582,Main App,0.25,187.63,0,14.99,20,222.62,562.88
113285,113285,3408,Main App,0.12,179.04,20,14.99,20,234.03,1312.93
113286,113286,1604,Main App,0.18,175.01,63,14.99,20,73.0,797.29
113287,113287,3205,Main App,0.18,153.44,0,14.99,20,188.43,699.01
113288,113288,3928,Main App,0.18,88.94,0,14.99,20,49.82,405.16
113289,113289,3560,Main App,0.18,540.8,60,14.99,20,635.79,2463.65
113290,113290,3123,Toing,0.12,58.67,3,12.0,0,-26.33,430.26
113291,113291,826,Main App,0.12,338.94,0,14.99,20,373.93,2485.53
113292,113292,391,Bolt,0.22999999999999998,535.78,85,14.99,15,650.77,1793.71
113293,113293,113,Toing,0.12,146.16,12,12.0,0,170.16,1071.84
113294,113294,500,Main App,0.18,987.48,28,14.99,20,850.47,4498.52
113295,113295,1747,Main App,0.18,480.52,39,14.99,20,354.51,2189.05
113296,113296,1585,Toing,0.12,117.77,7,12.0,0,136.77,863.67
113297,113297,3650,Bolt,0.22999999999999998,914.05,76,14.99,15,1020.04,3060.07
113298,113298,2193,Toing,0.12,71.77,15,12.0,0,98.77,526.35
113299,113299,3096,Bolt,0.22999999999999998,247.43,63,14.99,15,240.42,828.36
113300,113300,1349,Bolt,0.22999999999999998,391.77,94,14.99,15,515.76,1311.56
113301,113301,187,Main App,0.18,277.01,0,14.99,20,162.0,1261.96
113302,113302,403,Bolt,0.22999999999999998,120.67,98,14.99,15,248.66,403.97
113303,113303,3599,Main App,0.18,727.07,31,14.99,20,793.06,3312.22
113304,113304,324,Main App,0.18,865.3,75,14.99,20,975.29,3941.9
113305,113305,1307,Main App,0.25,195.87,26,14.99,20,56.86,587.62
113306,113306,2988,Main App,0.18,500.61,51,14.99,20,486.6,2280.54
113307,113307,509,Main App,0.25,711.72,0,14.99,20,746.71,2135.17
113308,113308,865,Main App,0.25,345.46,44,14.99,20,424.45,1036.39
113309,113309,1710,Main App,0.18,122.09,0,14.99,20,157.08,556.19
113310,113310,1864,Main App,0.18,495.93,35,14.99,20,565.92,2259.22
113311,113311,532,Main App,0.12,126.47,78,14.99,20,239.46,927.42
113312,113312,721,Main App,0.18,110.28,48,14.99,20,193.27,502.38
113313,113313,1186,Toing,0.12,55.77,6,12.0,0,73.77,409.01
113314,113314,3282,Toing,0.12,55.74,18,12.0,0,85.74,408.75
113315,113315,1882,Main App,0.12,525.53,51,14.99,20,611.52,3853.89
113316,113316,1037,Main App,0.18,155.78,62,14.99,20,252.77,709.66
113317,113317,2561,Bolt,0.22999999999999998,220.45,62,14.99,15,312.44,738.05
113318,113318,2373,Main App,0.25,293.55,29,14.99,20,357.54,880.64
113319,113319,259,Main App,0.18,91.42,0,14.99,20,26.41,416.47
113320,113320,810,Main App,0.12,606.29,26,14.99,20,667.28,4446.12
113321,113321,523,Main App,0.25,199.51,28,14.99,20,262.5,598.55
113322,113322,2821,Main App,0.18,716.43,75,14.99,20,826.42,3263.75
113323,113323,3804,Main App,0.18,426.18,0,14.99,20,461.17,1941.49
113324,113324,3142,Bolt,0.22999999999999998,242.91,67,14.99,15,339.9,813.23
113325,113325,3632,Main App,0.18,570.07,28,14.99,20,483.06,2597.01
113326,113326,2217,Bolt,0.22999999999999998,598.12,70,14.99,15,598.11,2002.4
113327,113327,1242,Main App,0.18,228.99,28,14.99,20,291.98,1043.19
113328,113328,1148,Main App,0.25,389.63,70,14.99,20,494.62,1168.89
113329,113329,2122,Main App,0.25,351.39,33,14.99,20,419.38,1054.16
113330,113330,937,Main App,0.18,440.07,67,14.99,20,542.06,2004.79
113331,113331,3324,Bolt,0.22999999999999998,197.79,61,14.99,15,288.78,662.18
113332,113332,695,Toing,0.12,194.06,10,12.0,0,216.06,1423.12
113333,113333,183,Toing,0.12,394.9,10,12.0,0,416.9,2895.97
113334,113334,34,Main App,0.18,121.58,30,14.99,20,186.57,553.84
113335,113335,364,Bolt,0.22999999999999998,115.8,60,14.99,15,205.79,387.68
113336,113336,3449,Main App,0.25,792.43,67,14.99,20,894.42,2377.29
113337,113337,1087,Main App,0.18,620.99,79,14.99,20,734.98,2828.97
113338,113338,971,Bolt,0.22999999999999998,271.53,60,14.99,15,361.52,909.04
113339,113339,3050,Main App,0.12,239.7,67,14.99,20,241.69,1757.84
113340,113340,1687,Bolt,0.22999999999999998,786.75,91,14.99,15,907.74,2633.92
113341,113341,2799,Bolt,0.22999999999999998,208.0,60,14.99,15,297.99,696.33
113342,113342,1690,Main App,0.12,40.92,65,14.99,20,89.76,300.08
113343,113343,476,Bolt,0.22999999999999998,518.75,100,14.99,15,648.74,1736.67
113344,113344,66,Main App,0.18,593.22,29,14.99,20,657.21,2702.46
113345,113345,2738,Bolt,0.22999999999999998,37.31,62,14.99,15,129.3,124.92
113346,113346,423,Main App,0.25,410.29,65,14.99,20,510.28,1230.86
113347,113347,2153,Main App,0.18,312.75,78,14.99,20,425.74,1424.77
113348,113348,1913,Main App,0.25,154.7,35,14.99,20,39.05,464.11
113349,113349,650,Main App,0.12,42.48,32,14.99,20,9.47,311.5
113350,113350,1210,Toing,0.12,120.03,17,12.0,0,149.03,880.18
113351,113351,101,Main App,0.25,825.04,29,14.99,20,739.03,2475.11
113352,113352,1792,Toing,0.12,145.59,0,12.0,0,157.59,1067.7
113353,113353,3650,Main App,0.18,1354.64,60,14.99,20,1449.63,6171.13
113354,113354,3653,Bolt,0.22999999999999998,121.09,62,14.99,15,113.08,405.37
113355,113355,3737,Toing,0.12,85.7,3,12.0,0,100.7,628.47
113356,113356,3704,Toing,0.12,17.84,15,12.0,0,44.84,130.8
113357,113357,1371,Toing,0.12,328.69,17,12.0,0,357.69,2410.39
113358,113358,3684,Bolt,0.22999999999999998,422.43,59,14.99,15,511.42,1414.21
113359,113359,2032,Bolt,0.22999999999999998,621.92,96,14.99,15,747.91,2082.08
113360,113360,2312,Main App,0.18,990.68,23,14.99,20,1048.67,4513.12
113361,113361,2424,Main App,0.25,294.39,55,14.99,20,384.38,883.16
113362,113362,846,Main App,0.25,414.14,34,14.99,20,333.13,1242.42
113363,113363,1465,Main App,0.18,757.34,63,14.99,20,855.33,3450.12
113364,113364,2507,Toing,0.12,129.44,10,12.0,0,151.44,949.19
113365,113365,3949,Main App,0.25,1196.11,38,14.99,20,1269.1,3588.34
113366,113366,1465,Main App,0.18,312.57,50,14.99,20,397.56,1423.93
113367,113367,3650,Bolt,0.22999999999999998,56.76,81,14.99,15,167.75,190.03
113368,113368,1728,Main App,0.18,625.98,55,14.99,20,715.97,2851.66
113369,113369,2817,Main App,0.25,788.7,62,14.99,20,735.69,2366.11
113370,113370,3007,Toing,0.12,232.71,13,12.0,0,257.71,1706.5
113371,113371,2345,Main App,0.18,300.16,25,14.99,20,360.15,1367.42
113372,113372,1977,Main App,0.18,131.6,37,14.99,20,203.59,599.49
113373,113373,1469,Main App,0.18,1161.59,0,14.99,20,1046.58,5291.69
113374,113374,1465,Main App,0.18,531.15,42,14.99,20,608.14,2419.71
113375,113375,2790,Main App,0.18,487.99,27,14.99,20,349.98,2223.07
113376,113376,1626,Bolt,0.22999999999999998,243.09,47,14.99,15,320.08,813.82
113377,113377,860,Main App,0.18,172.21,52,14.99,20,159.2,784.5
113378,113378,2409,Main App,0.18,109.35,0,14.99,20,144.34,498.17
113379,113379,2461,Bolt,0.22999999999999998,589.94,52,14.99,15,621.93,1975.02
113380,113380,2115,Main App,0.12,379.43,0,14.99,20,214.42,2782.5
113381,113381,772,Main App,0.18,33.19,23,14.99,20,91.18,151.2
113382,113382,394,Bolt,0.22999999999999998,447.35,75,14.99,15,452.34,1497.65
113383,113383,2124,Bolt,0.22999999999999998,643.52,60,14.99,15,733.51,2154.41
113384,113384,3297,Toing,0.12,386.17,6,12.0,0,404.17,2831.91
113385,113385,1371,Main App,0.12,244.41,29,14.99,20,158.4,1792.3
113386,113386,1621,Main App,0.18,238.2,68,14.99,20,341.19,1085.16
113387,113387,532,Toing,0.12,168.41,5,12.0,0,185.41,1235.02
113388,113388,3527,Main App,0.25,361.1,20,14.99,20,316.09,1083.31
113389,113389,795,Main App,0.12,235.67,65,14.99,20,335.66,1728.24
113390,113390,2060,Main App,0.25,714.88,24,14.99,20,623.87,2144.62
113391,113391,2664,Toing,0.12,106.17,2,12.0,0,120.17,778.55
113392,113392,391,Bolt,0.22999999999999998,358.31,89,14.99,15,427.3,1199.58
113393,113393,3515,Main App,0.12,222.56,0,14.99,20,107.55,1632.08
113394,113394,3884,Bolt,0.22999999999999998,131.3,56,14.99,15,217.29,439.59
113395,113395,1201,Main App,0.18,429.85,21,14.99,20,485.84,1958.19
113396,113396,3371,Main App,0.18,822.73,53,14.99,20,910.72,3748.0
113397,113397,2756,Main App,0.18,302.93,71,14.99,20,408.92,1380.03
113398,113398,2936,Toing,0.12,287.33,14,12.0,0,313.33,2107.09
113399,113399,1358,Bolt,0.22999999999999998,152.44,85,14.99,15,167.43,510.33
113400,113400,1551,Bolt,0.22999999999999998,188.0,90,14.99,15,307.99,629.4
113401,113401,2403,Toing,0.12,157.98,2,12.0,0,131.98,1158.53
113402,113402,588,Toing,0.12,67.85,18,12.0,0,97.85,497.58
113403,113403,2452,Toing,0.12,144.46,9,12.0,0,65.46,1059.41
113404,113404,1302,Main App,0.25,249.91,36,14.99,20,320.9,749.73
113405,113405,2054,Main App,0.18,304.76,35,14.99,20,374.75,1388.34
113406,113406,2432,Bolt,0.22999999999999998,142.49,81,14.99,15,253.48,477.02
113407,113407,116,Main App,0.18,302.15,56,14.99,20,243.14,1376.44
113408,113408,1958,Main App,0.18,218.55,26,14.99,20,179.54,995.62
113409,113409,1293,Main App,0.18,211.81,45,14.99,20,291.8,964.9
113410,113410,1943,Main App,0.18,441.19,0,14.99,20,476.18,2009.89
113411,113411,1656,Toing,0.12,107.16,6,12.0,0,85.16,785.84
113412,113412,1665,Main App,0.18,307.14,75,14.99,20,417.13,1399.21
113413,113413,1854,Bolt,0.22999999999999998,413.82,72,14.99,15,515.81,1385.4
113414,113414,578,Toing,0.12,73.53,2,12.0,0,-96.29,539.19
113415,113415,616,Toing,0.12,17.06,2,12.0,0,31.06,125.14
113416,113416,835,Main App,0.25,190.68,72,14.99,20,297.67,572.03
113417,113417,1002,Toing,0.12,330.07,8,12.0,0,310.07,2420.55
113418,113418,681,Main App,0.18,321.85,67,14.99,20,423.84,1466.2
113419,113419,268,Bolt,0.22999999999999998,333.54,94,14.99,15,457.53,1116.65
113420,113420,1023,Main App,0.18,188.29,38,14.99,20,111.28,857.79
113421,113421,2103,Toing,0.12,28.84,18,12.0,0,58.84,211.46
113422,113422,53,Bolt,0.22999999999999998,288.98,44,14.99,15,362.97,967.47
113423,113423,2836,Main App,0.18,243.55,21,14.99,20,149.54,1109.52
113424,113424,3240,Main App,0.12,44.56,67,14.99,20,146.55,326.78
113425,113425,3729,Main App,0.18,141.08,33,14.99,20,209.07,642.72
113426,113426,3341,Main App,0.12,360.36,67,14.99,20,362.35,2642.66
113427,113427,2698,Bolt,0.22999999999999998,235.06,71,14.99,15,136.05,786.95
113428,113428,1597,Toing,0.12,266.57,15,12.0,0,93.57,1954.81
113429,113429,793,Main App,0.18,179.9,79,14.99,20,293.89,819.57
113430,113430,1013,Bolt,0.22999999999999998,247.83,94,14.99,15,271.82,829.68
113431,113431,736,Bolt,0.22999999999999998,86.66,50,14.99,15,166.65,290.14
113432,113432,1343,Main App,0.12,167.46,50,14.99,20,252.45,1228.07
113433,113433,770,Main App,0.25,295.39,53,14.99,20,383.38,886.18
113434,113434,121,Toing,0.12,101.58,17,12.0,0,130.58,744.94
113435,113435,2143,Main App,0.12,67.05,55,14.99,20,-10.59,491.72
113436,113436,817,Toing,0.12,344.71,5,12.0,0,361.71,2527.9
113437,113437,3811,Bolt,0.22999999999999998,51.07,50,14.99,15,64.45,170.97
113438,113438,361,Bolt,0.22999999999999998,35.49,40,14.99,15,105.48,118.81
113439,113439,1100,Main App,0.12,238.89,58,14.99,20,331.88,1751.89
113440,113440,2968,Main App,0.18,82.47,54,14.99,20,171.46,375.71
113441,113441,3337,Bolt,0.22999999999999998,348.53,86,14.99,15,264.52,1166.83
113442,113442,945,Toing,0.12,121.29,16,12.0,0,109.29,889.48
113443,113443,1060,Bolt,0.22999999999999998,51.34,69,14.99,15,150.33,171.86
113444,113444,1290,Bolt,0.22999999999999998,318.76,55,14.99,15,403.75,1067.16
113445,113445,1049,Toing,0.12,401.58,0,12.0,0,413.58,2944.9
113446,113446,500,Bolt,0.22999999999999998,235.15,44,14.99,15,309.14,787.22
113447,113447,2054,Main App,0.18,218.58,23,14.99,20,276.57,995.77
113448,113448,2561,Main App,0.18,152.82,71,14.99,20,158.81,696.2
113449,113449,1506,Main App,0.12,519.84,40,14.99,20,594.83,3812.18
113450,113450,3801,Main App,0.25,456.59,0,14.99,20,491.58,1369.78
113451,113451,544,Bolt,0.22999999999999998,721.9,61,14.99,15,812.89,2416.79
113452,113452,325,Main App,0.12,279.95,63,14.99,20,377.94,2052.96
113453,113453,3697,Main App,0.12,36.48,29,14.99,20,9.26,267.54
113454,113454,3868,Toing,0.12,282.39,11,12.0,0,305.39,2070.88
113455,113455,627,Main App,0.18,423.84,72,14.99,20,530.83,1930.84
113456,113456,1534,Main App,0.12,274.12,0,14.99,20,109.11,2010.2
113457,113457,1483,Main App,0.12,818.72,61,14.99,20,764.71,6003.98
113458,113458,76,Main App,0.12,451.18,0,14.99,20,286.17,3308.69
113459,113459,2638,Main App,0.18,74.15,79,14.99,20,188.14,337.79
113460,113460,1913,Main App,0.25,471.28,44,14.99,20,550.27,1413.84
